term,term_study_count,atlas,region,mean_z,max_z,voxel_count,is_vmPFC_acc_seed,seed_mean_z,coactivation_proxy,term_columns,coactivation_rank_within_term
threat,228,harvard_oxford_cortical,Postcentral Gyrus,0.025938066734275237,1.6664888858795166,6895,False,2.4951846645384195,0.0647202663431377,terms_abstract_tfidf__threat,40.0
threat,228,harvard_oxford_cortical,Superior Parietal Lobule,0.2546263412358508,2.7118890285491943,2908,False,2.4951846645384195,0.6353397418392216,terms_abstract_tfidf__threat,35.0
threat,228,harvard_oxford_cortical,"Supramarginal Gyrus, anterior division",0.4666276883791563,3.4569664001464844,1742,False,2.4951846645384195,1.1643222520926833,terms_abstract_tfidf__threat,28.0
threat,228,harvard_oxford_cortical,"Supramarginal Gyrus, posterior division",0.8389295865445604,4.17457914352417,2259,False,2.4951846645384195,2.0932842389735438,terms_abstract_tfidf__threat,14.0
threat,228,harvard_oxford_cortical,Angular Gyrus,1.0278255593336287,4.639710426330566,2409,False,2.4951846645384195,2.564614573469894,terms_abstract_tfidf__threat,10.0
threat,228,harvard_oxford_cortical,"Lateral Occipital Cortex, superior division",0.35831538839005705,3.6990067958831787,9779,False,2.4951846645384195,0.894063062178998,terms_abstract_tfidf__threat,34.0
threat,228,harvard_oxford_cortical,"Lateral Occipital Cortex, inferior division",1.1585587470535545,6.19788932800293,4089,False,2.4951846645384195,2.8908180186148753,terms_abstract_tfidf__threat,9.0
threat,228,harvard_oxford_cortical,Intracalcarine Cortex,0.7549865863137718,3.2118844985961914,1401,False,2.4951846645384195,1.883830952102335,terms_abstract_tfidf__threat,19.0
threat,228,harvard_oxford_cortical,Frontal Medial Cortex,1.9004440509149285,5.762709140777588,976,True,2.4951846645384195,4.741958851656201,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_cortical,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),1.5979351393296068,6.412781715393066,1484,False,2.4951846645384195,3.9871432545822976,terms_abstract_tfidf__threat,7.0
threat,228,harvard_oxford_cortical,Subcallosal Cortex,2.029277327286174,5.762709140777588,1142,True,2.4951846645384195,5.0634216671399725,terms_abstract_tfidf__threat,
threat,228,harvard_oxford_cortical,Paracingulate Gyrus,3.068818852831812,8.075094223022461,2944,True,2.4951846645384195,7.657269739832322,terms_abstract_tfidf__threat,
